GEOID,sovi,rank,state_id
g17083,-2.133836478918036,88.0,g17
g17085,1.3707232469585493,25.0,g17
g17087,3.4490261203581154,12.0,g17
g17089,-5.341652616132175,99.0,g17
g17091,-1.6906262395242402,81.0,g17
g17093,-7.672562400419673,102.0,g17
g17095,0.7932998443260548,35.0,g17
g17097,-4.805932479134502,98.0,g17
g17099,-1.4725584444266229,76.0,g17
g17101,4.043827300623653,7.0,g17
g17103,-1.0819278762854867,72.0,g17
g17105,-0.6745040562406085,63.0,g17
g17107,0.34679452224408713,44.0,g17
g17109,2.4573110398501794,16.0,g17
g17111,-5.702502140629207,101.0,g17
g17113,-1.8073591756287264,82.0,g17
g17115,-0.3305910483026235,58.0,g17
g17117,-1.068014598422425,71.0,g17
g17119,-1.5525511429792542,77.0,g17
g17121,1.194051536321939,28.0,g17
g17123,-0.6985556405046962,65.0,g17
g17125,1.45096690755947,23.0,g17
g17127,1.043401030983642,30.0,g17
g17129,-1.907859742859234,86.0,g17
g17131,-1.553349174408235,78.0,g17
g17133,-4.445782772208964,96.0,g17
g17135,0.5810066909510772,39.0,g17
g17137,-0.2391722337535116,54.0,g17
g17139,-1.8964758271648736,85.0,g17
g17141,-2.912116203045138,92.0,g17
g17143,0.013805737260316753,50.0,g17
g17145,4.399719470948209,5.0,g17
g17147,-2.700903083694177,91.0,g17
g17149,2.9343853066134455,15.0,g17
g17151,3.759979485522481,8.0,g17
g17153,4.3058851521521895,6.0,g17
g17155,0.3001169706759879,45.0,g17
g17157,1.3211904430684753,27.0,g17
g17159,0.40065549640889275,41.0,g17
g17161,-0.9498602895490357,70.0,g17
g17163,-0.9356058509915679,68.0,g17
g17165,3.5063909692415907,10.0,g17
g17167,-1.355070704691455,75.0,g17
g17169,1.7055635342653237,22.0,g17
g17171,-0.37110170862963787,59.0,g17
g17173,-0.11044108961103463,51.0,g17
g17175,-0.6796473879612673,64.0,g17
g17177,-0.26592405289692544,55.0,g17
g17179,-2.5983740719256594,90.0,g17
g17181,1.406276596851859,24.0,g17
g17183,0.6297266723927168,37.0,g17
g17185,0.23581373943019074,47.0,g17
g17187,0.9519018827981527,31.0,g17
g17189,-0.9075245706971291,67.0,g17
g17191,0.8654924236873892,34.0,g17
g17193,1.7471103185407002,21.0,g17
g17195,-0.28812297169062306,57.0,g17
g17197,-5.588312213049089,100.0,g17
g17199,1.9990678181570425,18.0,g17
g17201,-1.2580859214150195,74.0,g17
g17203,-3.862596119570984,93.0,g17
g23001,-0.6911132762856572,24.0,g23g33g25
g23003,3.8007134152462108,4.0,g23g33g25
g23005,-2.4858937167249566,37.0,g23g33g25
g23007,0.34578573756382336,17.0,g23g33g25
g23009,-1.2623146947435435,29.0,g23g33g25
g23011,-0.21601324934402497,20.0,g23g33g25
g23013,-0.41367509559746407,22.0,g23g33g25
g23015,1.159285813404767,11.0,g23g33g25
g23017,0.967832747350708,14.0,g23g33g25
g23019,-1.374564074453306,30.0,g23g33g25
g23021,2.5653271167849434,6.0,g23g33g25
g23023,-2.304577455828961,34.0,g23g33g25
g23025,0.9843022008395617,13.0,g23g33g25
g23027,-1.1816819470722157,25.0,g23g33g25
g23029,5.01194545038358,2.0,g23g33g25
g23031,-2.202819465309863,32.0,g23g33g25
g25001,2.395529695899451,7.0,g23g33g25
g25003,2.383504922473516,8.0,g23g33g25
g25005,3.9664387917682276,3.0,g23g33g25
g25007,1.0011966776548857,12.0,g23g33g25
g25009,3.1110561193274764,5.0,g23g33g25
g25011,-0.3868704341279839,21.0,g23g33g25
g25013,7.190999137878124,1.0,g23g33g25
g25015,-1.2116826125149465,26.0,g23g33g25
g25017,-1.2163250597956612,27.0,g23g33g25
g25019,-6.728243772286749,40.0,g23g33g25
g25021,0.020700727939437336,19.0,g23g33g25
g25023,0.7931892253076015,16.0,g23g33g25
g25025,2.0087132139781345,9.0,g23g33g25
g25027,0.9509460958321214,15.0,g23g33g25
